,Fund,Study Area Code,Company Name,Carrier,Latitude,Longitude,Deployment Address,Deployment City,Deployment State,Deployment ZIP Code,SAC Primary State,Deployment Date,Filing Year,Census Block,Locations Deployed,Download/Upload Speed Tier,Technology,Other Technology,Latency,Overlapping Locations,FIPSCODE,geometry
100,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.463201,-84.905594,2941 S SALT POINT RD,BRIMLEY,MI,49715,MI,12/28/2014,2016,260339706003152,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.90559399999999 46.463201)
103,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.94556,-83.778023,41222 S CREAM CITY PT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001012,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.778023 45.94556)
104,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.591765,-85.037068,5890 STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001136,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.037068 46.591765)
105,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.715799,-85.018798,14330 N N BEAR RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001008,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.018798 46.715799)
106,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.628739,-85.035852,8384 N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001290,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.03585200000001 46.628739)
107,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.433358,-84.724118,197286B S PLANTATION RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706003125,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.724118 46.433358)
108,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.309883,-84.550286,13509 BOUND RD,RUDYARD,MI,49780,MI,10/01/2007,2016,260339708001093,1,10 Mbps/1 Mbps,,,,False,43480,POINT (-84.550286 46.309883)
110,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.546707,-85.120774,36463 W TAHQUAMENON TRL,PARADISE,MI,49768,MI,12/10/2018,2018,260339707001122,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.120774 46.546707)
111,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.692214,-85.033857,12983 N N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001075,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.033857 46.692214)
113,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.745365,-84.988466,16558 N N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001004,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-84.988466 46.745365)
114,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.434526,-85.078612,4943 STATE HWY 123,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001198,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.07861200000001 46.434526)
115,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.936277,-83.617459,39199 S MCKENZIE POINT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002097,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.617459 45.936277)
116,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.983712,-83.680674,32818 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002100,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.680674 45.983712)
117,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.005441,-83.866929,34552 S BLACK ROCK POINT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001111,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.866929 46.005441)
118,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.391471,-84.533973,7874 S OJALA RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706002090,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.533973 46.391471)
119,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.353645,-85.157016,38047 W 2ND ST,HULBERT,MI,49748,MI,10/01/2006,2016,260339707002035,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.157016 46.353645)
120,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.426101,-85.018429,33278 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.018429 46.426101)
121,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.682741,-85.035685,12161 N N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001037,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.035685 46.682741)
123,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.928658,-83.544492,39805 S RAVEN ROW,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002130,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.54449200000001 45.928658)
124,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.683643,-85.035955,32260 W W ST MICHAELS PL,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001075,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.035955 46.683643)
125,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.720131,-85.015269,14762 N N BEAR RD,PARADISE,MI,49768,MI,09/07/2021,2021,260339707001008,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.015269 46.720131)
126,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.574307,-85.592555,23745 DEER PARK RD CO RD 407,NEWBERRY,MI,49868,MI,10/01/2018,2018,260959602001470,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.592555 46.574307)
127,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.327063,-85.131293,ADJACENT TO 63121 W SCENIC LN,ECKERMAN,MI,49728,MI,10/01/2006,2016,260339707002052,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.131293 46.327063)
128,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.154934,-85.312868,W9035 PARK RD,NAUBINWAY,MI,49762,MI,12/31/2012,2016,260979502002130,1,4 Mbps/1 Mbps,,,,False,39760,POINT (-85.31286799999999 46.154934)
129,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.751663,-84.980268,200 FEET EAST OF 16894 N N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001004,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-84.980268 46.751663)
130,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.354444,-84.968763,10423 S S SALT PT RD,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339706003296,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.968763 46.354444)
131,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.652025,-85.609282,18822 SEVEN MILE FIRE LANE RD,NEWBERRY,MI,49868,MI,03/01/2011,2016,260959602001261,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.60928199999999 46.652025)
132,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.651946,-85.606689,18662 SEVEN MILE FIRE LANE RD,NEWBERRY,MI,49868,MI,03/01/2011,2016,260959602001261,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.606689 46.651946)
133,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.975147,-83.851487,36699 S POPLAR DR,DRUMMOND ISLAND,MI,49726,MI,11/30/2022,2022,260339711001124,1,25 Mbps/3 Mbps,DSL,,,False,23080,POINT (-83.85148700000001 45.975147)
134,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.640629,-85.036636,250 FEET NORTH OF 9235 N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001033,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.036636 46.640629)
135,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.616026,-85.039031,7561 STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001289,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.03903099999999 46.616026)
136,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.436294,-85.078783,4837 STATE HWY 123,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001198,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.078783 46.436294)
138,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.589428,-85.03691,5696 STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001136,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.03691000000001 46.589428)
139,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.425805,-84.952188,200 FEET SW OF 28383 W W MAPLE LN,ECKERMAN,MI,49728,MI,12/28/2014,2016,260339707001243,1,100 Mbps/25 Mbps,,,,False,06070,POINT (-84.95218800000001 46.425805)
142,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.36172,-85.18682,480 FEET WEST OF 9835 S NORTH HULBERT RD,HULBERT,MI,49748,MI,10/01/2006,2016,260339707002026,1,4 Mbps/1 Mbps,,,,False,39860,POINT (-85.18682 46.36172)
143,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.938409,-83.799302,39186 S CREAM CITY PT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001012,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.799302 45.938409)
144,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.37495,-84.704907,230 FEET EAST OF 16407 STATE HWY 28,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339708002008,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.70490700000001 46.37495)
145,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.159216,-85.268466,W8192 W HIAWATHA TRL,NAUBINWAY,MI,49762,MI,12/31/2012,2016,260979502002089,1,10 Mbps/1 Mbps,,,,False,39760,POINT (-85.268466 46.159216)
146,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.999807,-83.680283,32899 E NEVENENS RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002077,1,4 Mbps/1 Mbps,,,,False,23080,POINT (-83.680283 45.999807)
147,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.701595,-85.031134,32096 W W PAL RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001063,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.03113399999999 46.701595)
148,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.507205,-85.091893,120 FEET NORTH OF 52 N STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001181,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.091893 46.507205)
149,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.328517,-85.127763,36485 W SCENIC LN,ECKERMAN,MI,49728,MI,10/01/2006,2016,260339707002148,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.127763 46.328517)
150,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.676384,-85.615861,29574 CO 407 DEER PARK RD,NEWBERRY,MI,49868,MI,03/01/2011,2016,260959602001025,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.615861 46.676384)
151,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.466254,-84.877038,24608 W LAKESHORE DR,BRIMLEY,MI,49715,MI,12/28/2014,2016,260339706003008,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.877038 46.466254)
152,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.346508,-84.989618,30014 STATE HWY 28,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002048,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.98961799999999 46.346508)
153,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.423181,-85.041424,32147 WEST JOHNSON LAKE,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001192,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.04142400000001 46.423181)
154,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.480806,-85.096585,150 FEET EAST OF 35165 W USFS 3150 W EAST WEST RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001178,1,4 Mbps/1 Mbps,,,,False,86700,POINT (-85.096585 46.480806)
155,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.022787,-83.746758,33429 S WATER ST,DRUMMOND ISLAND,MI,49726,MI,10/15/2017,2017,260339711002066,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.746758 46.022787)
156,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.973124,-83.85091,36588 S WHITNEY BAY RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001154,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.85091 45.973124)
157,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.32755,-85.145437,37212 W BASNAU RD,HULBERT,MI,49748,MI,10/01/2006,2016,260339707002038,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.145437 46.32755)
158,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.328182,-85.1458,37182 W BASNAU RD,HULBERT,MI,49748,MI,10/01/2006,2016,260339707002038,1,10 Mbps/1 Mbps,,,,False,39860,POINT (-85.14579999999999 46.328182)
159,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.483336,-84.685501,15290 W LAKESHORE DR,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706003007,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.685501 46.483336)
160,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.426211,-85.019306,33226 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.019306 46.426211)
161,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.70052,-85.029488,32020 W W VERMILLION RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001071,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.029488 46.70052)
163,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.055688,-83.670532,31094 S MAXTON RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002046,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.67053199999999 46.055688)
165,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.419904,-85.057931,200 FEET WEST OF 32212 W NORTH RD,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001190,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.057931 46.419904)
167,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.998495,-83.739682,29944 E CHANNEL RD,DRUMMOND ISLAND,MI,49726,MI,10/15/2017,2017,260339711001012,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.739682 45.998495)
169,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.657171,-85.032073,10359 N WHITEFISH POINT RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001033,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.032073 46.657171)
170,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.986242,-83.848935,35930 S WHITNEY BAY RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001123,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.848935 45.986242)
171,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.563897,-85.593675,500 FEET NORTH OF 22942 CO 407 DEER PARK RD,NEWBERRY,MI,49868,MI,10/01/2018,2018,260959602001470,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.593675 46.563897)
172,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.938058,-83.618293,39035 S MCKENZIE POINT RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002097,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.61829299999999 45.938058)
173,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.464499,-84.90331,25887 W LAKESHORE DR,BRIMLEY,MI,49715,MI,12/28/2014,2016,260339706003152,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.90331 46.464499)
174,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.9887,-83.851495,35745 S ANNA DR,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001123,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.851495 45.9887)
175,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.045057,-83.669705,33212 E STATE PK RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002163,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.66970499999999 46.045057)
176,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.568666,-85.591757,23357 CO 407 DEER PARK RD,NEWBERRY,MI,49868,MI,10/01/2018,2018,260959602001470,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.591757 46.568666)
177,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.348245,-84.9824,28716 W W HUNGRY HOLLOW RD,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002048,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.9824 46.348245)
179,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.977242,-83.852873,36625 S ELLIS RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001124,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.852873 45.977242)
182,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.61485,-85.039024,7481 STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001289,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.039024 46.61485)
184,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.158352,-85.238455,W7621 W HIAWATHA TRL,NAUBINWAY,MI,49762,MI,12/31/2012,2016,260979502002115,1,10 Mbps/1 Mbps,,,,False,39760,POINT (-85.238455 46.158352)
186,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.627911,-85.045671,550 FEET NORTH OF 8285 N BEAVER RD,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001289,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.045671 46.627911)
187,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.984491,-83.688271,32522 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002101,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.688271 45.984491)
188,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.005542,-83.722188,30809 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002088,1,4 Mbps/1 Mbps,,,,False,23080,POINT (-83.722188 46.005542)
189,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.419023,-85.053033,32550 WEST JOHNSON LAKE,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001190,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.053033 46.419023)
191,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.970822,-83.84629,36989 S WHITNEY BAY RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711001153,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.84629 45.970822)
192,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.042601,-83.670653,33339 E CLOUDMAN DR,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002163,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.670653 46.042601)
194,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.331408,-85.054454,170 FEET WEST OF 34147 STATE HWY 28,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002065,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-85.05445400000001 46.331408)
195,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.366521,-85.035235,9666 S  FISH HATCHERY RD,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002150,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-85.035235 46.366521)
196,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.383209,-84.529841,8441 S OJALA RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706002089,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.529841 46.383209)
197,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.344007,-84.971631,50 FEET WEST OF 29113 STATE HWY 28,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002071,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.971631 46.344007)
198,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.462697,-85.094493,200 FEET SOUTH OF 2973 S WHITE FISH RD STATE HWY 123,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001178,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.094493 46.462697)
200,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.037872,-83.708012,31449 E TOURIST RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002030,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.708012 46.037872)
202,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.588861,-85.037159,5688 STATE HWY 123,PARADISE,MI,49768,MI,10/01/2006,2016,260339707001136,1,100 Mbps/25 Mbps,,,,False,86700,POINT (-85.037159 46.588861)
204,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.976935,-83.663731,33659 E JOHNSWOOD RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002079,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.663731 45.976935)
205,ACAM,310685,"TELEPHONE AND DATA SYSTEMS, INC.",CHATHAM TEL CO - MI,45.758608,-84.366701,1370 E HURON DR,POINTE AUX PINS,MI,49775,MI,12/17/2022,2022,260979505001024,1,1 Gbps/500 Mbps,,,,False,09500,POINT (-84.36670100000001 45.758608)
207,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,45.950838,-83.610168,36225 E BASS COVE RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002130,1,25 Mbps/3 Mbps,,,,False,23080,POINT (-83.610168 45.950838)
208,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.420812,-84.971225,5851 S GRAVEL PIT RD EAST WEST RD,ECKERMAN,MI,49728,MI,12/01/2022,2022,260339707001238,1,100 Mbps/25 Mbps,,,,False,06070,POINT (-84.971225 46.420812)
209,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.546695,-85.588995,21850 CO 407 DEER PARK RD,NEWBERRY,MI,49868,MI,10/01/2018,2018,260959602001192,1,10 Mbps/1 Mbps,,,,False,50440,POINT (-85.588995 46.546695)
212,ACAM,310732,LICT CORPORATION,UPPER PENINSULA TEL,46.061704,-83.668478,30648 S MAXTON RD,DRUMMOND ISLAND,MI,49726,MI,12/31/2015,2016,260339711002046,1,10 Mbps/1 Mbps,,,,False,23080,POINT (-83.66847799999999 46.061704)
213,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.34642,-84.969408,10954 S STATE HWY 28,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707002048,8,10 Mbps/1 Mbps,,,,False,15560,POINT (-84.969408 46.34642)
214,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.424346,-85.026887,32274 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.026887 46.424346)
215,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.417121,-85.010022,400 FEET NE OF INTERSECTION OF S PIATT LAKE RD AND S EAST SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001236,1,10 Mbps/1 Mbps,,,,False,15560,POINT (-85.01002200000001 46.417121)
216,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.369148,-84.553713,9418 BOUND RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339708002088,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.553713 46.369148)
217,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.361094,-84.53825,500 FEET WEST OF 8348 W 10 MILE RD,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339708001055,1,10 Mbps/1 Mbps,,,,False,77540,POINT (-84.53825000000001 46.361094)
218,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.45412,-84.738685,350 FEET NORTH OF 3575 RANGER RD USFS 3154,BRIMLEY,MI,49715,MI,10/01/2007,2016,260339706003125,1,10 Mbps/1 Mbps,,,,False,06070,POINT (-84.738685 46.45412)
219,ACAM,310713,"HIAWATHA COMMUNICATIONS, INC.",HIAWATHA TEL CO,46.426286,-85.019581,33212 W NORTH SHORE DR,ECKERMAN,MI,49728,MI,12/31/2006,2016,260339707001191,1,10 Mbps/1 Mbps,,,,False,86700,POINT (-85.019581 46.426286)
